Countries,Year,ACO2E,C02IACP,CBT,CC,CO2EFC,COBT,COP,CP,EBT,EC,EP,GBT,GC,GP,OBT,OC,OP,SETE,SREEP,SWSEP,TEBT,TEC,TEIGDP,TEP,Orgs
New Zealand,1993,1.53,258,-0.8,2.0,23,2.5,3,3.0,0.0,30,35,0.0,5,5.0,0.1,4,5,24.3,24.3,7.1,2,15,168,14,Other
New Zealand,1994,1.54,252,-1.0,2.0,24,2.8,2,3.0,0.0,31,35,0.0,5,5.0,0.5,5,5,23.6,23.6,6.5,3,16,163,14,Other
New Zealand,1995,1.56,244,-1.3,2.0,24,2.9,2,4.0,0.0,31,36,0.0,5,5.0,0.9,5,5,23.1,23.1,6.1,3,16,156,13,Other
New Zealand,1996,1.61,250,-1.6,2.0,26,2.7,2,4.0,0.0,32,37,0.0,6,5.0,1.1,5,5,22.9,22.9,6.1,3,16,155,14,Other
New Zealand,1997,1.71,267,-1.2,2.0,28,2.3,3,4.0,0.0,33,37,0.0,6,6.0,1.0,5,5,23.6,23.6,6.2,3,17,157,15,Other
New Zealand,1998,1.68,257,-1.1,2.0,27,3.3,2,3.0,0.0,33,38,0.0,5,5.0,0.7,5,5,23.7,23.7,6.9,3,16,153,14,Other
New Zealand,1999,1.72,258,-1.5,2.0,29,3.2,2,4.0,0.0,34,38,0.0,6,6.0,1.2,5,5,23.5,23.5,7.6,3,17,150,14,Other
New Zealand,2000,1.73,261,-1.5,2.0,30,3.5,2,3.0,0.0,35,39,0.0,6,6.0,1.0,5,5,22.8,22.8,7.9,3,17,151,15,Other
New Zealand,2001,1.83,267,-1.7,3.0,32,3.4,2,4.0,0.0,35,40,0.0,6,6.0,1.1,5,5,23.2,23.2,7.6,3,17,146,15,Other
New Zealand,2002,1.84,256,-1.9,3.0,32,3.9,2,4.0,0.0,36,41,0.0,6,6.0,1.1,6,6,22.7,22.7,7.5,4,17,139,15,Other
New Zealand,2003,1.9,249,-1.8,4.0,33,4.3,1,5.0,0.0,36,41,0.0,5,5.0,1.4,6,5,24.0,24.0,7.3,4,17,131,14,Other
New Zealand,2004,1.83,237,-1.0,4.0,32,4.0,1,5.0,0.0,38,43,0.0,4,4.0,2.0,6,5,24.3,24.3,7.6,5,18,130,14,Other
New Zealand,2005,1.91,235,-1.2,4.0,33,4.2,1,5.0,0.0,38,43,0.0,4,4.0,1.8,6,5,26.0,26.0,9.0,5,17,123,13,Other
New Zealand,2006,1.93,229,-1.5,4.0,33,4.1,1,6.0,0.0,39,44,0.0,4,4.0,1.9,6,5,26.3,26.3,9.3,5,17,119,14,Other
New Zealand,2007,1.83,214,-1.3,3.0,32,3.1,2,5.0,0.0,40,44,0.0,4,4.0,2.3,6,5,26.3,26.3,10.4,4,17,117,14,Other
New Zealand,2008,1.86,224,-2.0,4.0,33,2.4,3,5.0,0.0,39,44,0.0,4,4.0,2.0,6,5,26.1,26.1,12.1,3,18,120,15,Other
New Zealand,2009,1.69,206,-1.5,3.0,30,2.5,3,5.0,0.0,39,44,0.0,4,4.0,2.0,6,5,26.3,26.3,14.7,3,18,122,16,Other
New Zealand,2010,1.61,201,-2.2,3.0,30,2.7,3,5.0,0.0,41,45,0.0,5,5.0,1.7,6,5,26.3,26.3,16.9,3,19,125,17,Other
New Zealand,2011,1.58,192,-2.0,3.0,29,3.2,2,5.0,0.0,40,45,0.0,4,4.0,1.6,6,6,26.4,26.4,18.5,3,19,122,16,Other
New Zealand,2012,1.59,200,-2.2,4.0,31,3.6,2,5.0,0.0,40,45,0.0,5,5.0,1.5,6,6,25.8,25.8,19.2,4,20,126,16,Other
New Zealand,2013,1.57,195,-1.4,3.0,31,3.8,2,5.0,0.0,39,44,0.0,5,5.0,1.8,6,6,24.7,24.7,20.4,5,20,124,17,Other
New Zealand,2014,1.52,192,-1.3,3.0,32,3.5,2,4.0,0.0,40,44,0.0,5,5.0,2.0,6,5,23.6,23.6,22.5,5,21,126,17,Other
New Zealand,2015,1.5,184,-0.9,3.0,32,3.6,2,3.0,0.0,41,45,0.0,5,5.0,1.9,6,6,24.0,24.0,23.9,5,21,123,17,Other
New Zealand,2016,1.5,174,-0.7,3.0,31,3.9,2,3.0,0.0,40,44,0.0,5,5.0,2.3,6,6,23.2,23.2,24.1,6,21,116,17,Other
New Zealand,2017,1.57,177,-0.7,3.0,33,4.0,2,3.0,0.0,40,45,0.0,5,5.0,2.3,7,6,22.8,22.8,23.4,6,21,112,16,Other
New Zealand,2018,1.6,169,-0.7,3.0,32,4.2,1,3.0,0.0,40,45,0.0,5,4.0,2.6,7,6,23.2,23.2,23.3,6,20,106,16,Other
New Zealand,2019,1.62,174,-0.4,3.0,34,4.0,1,3.0,0.0,40,45,0.0,5,5.0,2.6,7,6,22.5,22.5,23.7,6,21,108,16,Other
New Zealand,2020,1.54,161,-0.1,3.0,31,2.8,1,3.0,0.0,39,45,0.0,5,4.0,3.0,6,5,24.1,24.1,24.3,6,20,105,15,Other
New Zealand,2021,1.54,153,0.6,3.0,31,2.6,1,3.0,0.0,40,45,0.0,4,4.0,3.0,6,5,24.3,24.3,25.4,6,20,99,15,Other
New Zealand,2022,1.48,146,-0.6,2.0,30,0.2,1,3.0,0.0,39,45,0.0,4,4.0,6.6,7,1,24.3,24.3,26.2,7,20,98,15,Other
Nigeria,1990,0.43,93,0.0,0.0,28,-74.9,88,0.0,0.0,8,13,0.0,4,4.0,-2.9,7,13,1.1,1.1,0.0,-79,66,218,146,OPEC
Nigeria,1991,0.48,110,0.0,0.0,34,-77.9,92,0.0,0.0,8,14,0.0,5,5.0,-2.9,9,14,1.1,1.1,0.0,-82,70,227,152,OPEC
Nigeria,1992,0.55,125,0.0,0.0,40,-82.2,96,0.0,0.0,9,15,0.0,5,5.0,-1.2,10,13,1.1,1.1,0.0,-85,72,226,158,OPEC
Nigeria,1993,0.5,117,0.0,0.0,37,-83.5,97,0.0,0.0,10,15,0.0,6,6.0,-1.2,9,12,1.3,1.3,0.0,-86,74,234,160,OPEC
Nigeria,1994,0.43,100,0.0,0.0,31,-87.8,96,0.0,0.0,10,16,0.0,5,5.0,0.4,7,8,1.3,1.3,0.0,-89,72,233,162,OPEC
Nigeria,1995,0.46,108,0.0,0.0,33,-87.9,98,0.0,0.0,9,16,0.0,5,5.0,-1.0,8,9,1.2,1.2,0.0,-91,73,237,165,OPEC
Nigeria,1996,0.49,115,0.0,0.0,37,-96.5,108,0.0,0.0,9,16,0.0,5,5.0,-1.7,9,11,1.1,1.1,0.0,-100,76,236,177,OPEC
Nigeria,1997,0.53,126,0.0,0.0,42,-105.8,117,0.0,0.0,9,16,0.0,6,6.0,-0.6,10,10,1.0,1.0,0.0,-108,79,239,189,OPEC
Nigeria,1998,0.47,111,0.0,0.0,38,-98.0,111,0.0,0.0,9,15,0.0,6,6.0,2.3,9,7,1.0,1.0,0.0,-98,80,236,185,OPEC
Nigeria,1999,0.48,116,0.0,0.0,39,-98.1,107,0.0,0.0,9,16,-0.7,7,7.0,0.9,9,9,1.0,1.0,0.0,-100,83,242,183,OPEC
Nigeria,2000,0.5,123,0.0,0.0,44,-110.0,115,0.0,0.0,9,15,-5.4,8,12.0,6.2,10,5,0.9,0.9,0.0,-110,87,243,198,OPEC
Nigeria,2001,0.55,131,0.0,0.0,50,-108.7,121,0.0,0.0,9,15,-8.7,7,15.0,2.2,12,11,0.9,0.9,0.0,-116,91,239,208,OPEC
Nigeria,2002,0.55,117,0.0,0.0,51,-93.3,104,0.0,0.0,13,22,-7.8,8,14.0,2.3,12,11,1.3,1.3,0.0,-99,94,214,192,OPEC
Nigeria,2003,0.57,118,0.0,0.0,56,-111.5,118,0.0,0.0,13,20,-11.3,11,22.0,6.8,12,6,1.2,1.2,0.0,-116,98,209,216,OPEC
Nigeria,2004,0.56,109,0.0,0.0,56,-123.2,127,0.0,0.0,16,24,-13.1,11,24.0,5.4,12,6,1.5,1.5,0.0,-131,99,194,230,OPEC
Nigeria,2005,0.56,107,0.0,0.0,58,-118.7,129,0.0,0.0,17,24,-13.2,11,24.0,3.6,12,10,1.6,1.6,0.0,-128,105,193,234,OPEC
Nigeria,2006,0.5,92,0.0,0.0,53,-115.5,122,0.0,0.0,15,23,-16.7,12,28.0,4.5,10,6,1.4,1.4,0.0,-127,106,183,233,OPEC
Nigeria,2007,0.45,80,0.0,0.0,49,-112.7,114,0.0,0.0,20,23,-23.5,12,35.0,5.7,9,3,1.7,1.7,0.0,-128,110,178,236,OPEC
Nigeria,2008,0.48,82,0.0,0.0,54,-103.3,109,0.0,0.0,19,21,-23.5,11,35.0,7.2,11,5,1.6,1.6,0.0,-117,113,172,232,OPEC
Nigeria,2009,0.41,65,0.0,0.0,46,-108.0,109,0.0,0.0,18,20,-14.8,10,24.0,7.2,9,3,1.5,1.5,0.0,-115,111,156,225,OPEC
Nigeria,2010,0.45,75,0.0,0.0,58,-122.3,127,0.0,0.0,21,26,-21.7,11,33.0,15.4,12,5,1.7,1.7,0.0,-126,127,166,254,OPEC
Nigeria,2011,0.49,84,0.0,0.0,68,-116.7,123,0.0,0.0,24,27,-23.4,15,38.0,17.7,13,6,1.8,1.8,0.0,-119,139,171,259,OPEC
Nigeria,2012,0.52,86,0.0,0.0,72,-118.4,121,0.0,0.0,25,29,-25.8,15,41.0,14.3,14,5,1.8,1.8,0.1,-127,140,166,266,OPEC
Nigeria,2013,0.59,93,0.0,0.0,84,-104.6,110,0.0,0.0,24,29,-21.9,16,37.0,15.9,18,5,1.6,1.6,0.1,-108,143,159,251,OPEC
Nigeria,2014,0.64,97,0.0,0.0,93,-106.3,110,0.0,0.0,25,32,-24.9,18,42.0,18.9,19,3,1.7,1.7,0.1,-109,146,153,256,OPEC
Nigeria,2015,0.6,89,0.0,0.0,87,-105.8,106,0.0,0.0,25,33,-26.3,18,44.0,16.2,17,2,1.7,1.7,0.1,-112,144,147,255,OPEC
Nigeria,2016,0.61,94,0.0,0.0,91,-88.4,92,0.0,0.0,26,37,-23.8,19,42.0,18.5,18,3,1.7,1.7,0.1,-90,149,154,241,OPEC
Nigeria,2017,0.59,91,0.0,0.0,89,-89.0,93,0.0,0.0,26,32,-27.8,17,45.0,16.6,18,4,1.7,1.7,0.1,-96,150,153,247,OPEC
Nigeria,2018,0.62,94,0.0,0.0,93,-93.2,96,0.0,0.0,27,33,-27.3,18,46.0,12.4,19,2,1.7,1.7,0.1,-104,149,150,252,OPEC
Nigeria,2019,0.62,96,0.0,0.0,98,-98.7,101,0.0,0.0,28,33,-27.4,18,46.0,21.5,21,1,1.7,1.7,0.1,-100,158,156,259,OPEC
Nigeria,2020,0.57,91,0.0,0.0,90,-75.5,78,0.0,0.0,28,32,-27.6,18,46.0,21.4,18,0,1.8,1.8,0.1,-77,159,159,238,OPEC
Nigeria,2021,0.61,97,0.0,0.0,101,-62.6,68,0.0,0.0,31,36,-22.7,22,45.0,22.2,20,0,1.9,1.9,0.1,-59,165,159,229,OPEC
Nigeria,2022,0.61,95,0.0,0.0,102,-55.2,59,0.0,0.0,30,34,-19.5,21,41.0,22.6,20,0,1.8,1.8,0.1,-48,167,156,219,OPEC
North America,1990,2.49,497,-110.1,869.0,5289,329.3,505,1002.0,2.0,3154,3701,0.9,597,616.0,18.2,809,840,18.2,18.2,0.5,284,2122,199,1923,Other
North America,1991,2.45,494,-116.8,867.0,5244,316.5,505,975.0,4.0,3300,3784,-0.8,607,618.0,2.1,789,831,19.1,19.1,0.5,247,2137,201,1924,Other
North America,1992,2.45,487,-103.5,879.0,5334,331.5,504,971.0,3.0,3316,3811,-1.8,625,633.0,4.5,804,839,19.0,19.0,0.5,274,2180,199,1938,Other
North America,1993,2.45,484,-80.0,907.0,5451,371.0,497,927.0,1.0,3423,3944,0.4,649,653.0,-2.7,814,856,19.2,19.2,0.6,325,2222,197,1910,Other
North America,1994,2.45,473,-79.3,915.0,5547,384.5,492,1010.0,1.0,3514,4029,-0.6,664,685.0,2.7,837,863,19.2,19.2,0.5,344,2267,193,1993,Other
North America,1995,2.44,466,-96.6,925.0,5611,379.0,494,1012.0,2.0,3612,4142,-2.4,691,687.0,-6.8,832,866,19.5,19.5,0.5,316,2298,191,2006,Other
North America,1996,2.47,465,-97.5,967.0,5794,399.8,496,1041.0,0.0,3705,4250,-0.1,707,699.0,1.2,860,891,19.4,19.4,0.5,348,2349,188,2034,Other
North America,1997,2.56,467,-88.6,995.0,6081,434.0,500,1067.0,-2.0,3760,4271,-0.2,730,705.0,-1.1,911,911,19.4,19.4,0.4,386,2373,182,2038,Other
North America,1998,2.56,450,-77.1,1004.0,6118,447.0,494,1089.0,-1.0,3861,4392,-3.6,713,709.0,10.0,939,923,20.0,20.0,0.4,418,2389,176,2051,Other
North America,1999,2.51,433,-56.0,1007.0,6163,457.0,474,1069.0,0.0,3957,4477,2.6,721,711.0,13.5,959,926,19.8,19.8,0.5,451,2452,172,2030,Other
North America,2000,2.51,428,-47.8,1046.0,6347,475.1,478,1041.0,-2.0,4103,4658,0.6,753,726.0,18.4,953,943,19.8,19.8,0.5,480,2524,170,2037,Other
North America,2001,2.55,422,-28.9,1025.0,6320,493.9,476,1092.0,-1.0,4069,4455,-2.2,717,742.0,21.4,969,942,20.0,20.0,0.5,517,2476,165,2062,Other
North America,2002,2.47,405,-22.2,1033.0,6182,475.2,481,1059.0,3.0,4156,4652,-2.0,742,724.0,14.0,933,937,20.5,20.5,0.6,493,2507,164,2042,Other
North America,2003,2.48,399,-20.1,1058.0,6261,502.9,479,1034.0,0.0,4197,4671,0.6,726,725.0,21.0,956,956,20.4,20.4,0.6,532,2525,161,2022,Other
North America,2004,2.46,389,-20.3,1066.0,6333,531.8,471,1085.0,1.0,4258,4775,2.0,727,710.0,34.2,988,977,20.3,20.3,0.7,578,2577,158,2046,Other
North America,2005,2.45,377,-22.2,1078.0,6359,539.7,450,1109.0,1.0,4347,4915,5.5,722,699.0,52.0,989,968,20.8,20.8,0.8,606,2591,154,2032,Other
North America,2006,2.43,360,-15.5,1068.0,6246,531.1,460,1138.0,0.0,4344,4911,5.6,712,713.0,39.1,973,966,21.0,21.0,1.0,591,2573,148,2072,Other
North America,2007,2.43,358,-31.0,1085.0,6364,521.5,463,1127.0,0.0,4460,4978,12.0,752,729.0,25.7,966,962,21.2,21.2,1.2,563,2614,147,2089,Other
North America,2008,2.42,346,-51.1,1076.0,6161,510.0,456,1144.0,1.0,4438,5001,-1.9,755,745.0,-6.0,906,957,21.7,21.7,1.6,493,2546,143,2109,Other
North America,2009,2.37,331,-49.1,954.0,5742,456.4,478,1050.0,0.0,4241,4797,1.3,741,746.0,-24.9,854,900,21.9,21.9,2.2,423,2424,140,2078,Other
North America,2010,2.42,336,-76.6,1004.0,5992,453.0,498,1064.0,1.0,4414,4981,0.8,780,760.0,-37.3,880,932,21.8,21.8,2.7,389,2476,139,2122,Other
North America,2011,2.36,320,-108.7,959.0,5797,421.0,521,1073.0,0.0,4415,4983,-5.8,800,806.0,-65.5,832,901,22.2,22.2,3.3,303,2457,136,2199,Other
North America,2012,2.32,303,-131.2,851.0,5609,363.6,583,999.0,0.0,4358,4923,-14.0,835,837.0,-83.0,822,899,22.3,22.3,3.8,217,2420,131,2247,Other
North America,2013,2.32,303,-129.2,880.0,5720,304.8,649,974.0,6.0,4411,4964,-18.6,851,843.0,-89.7,830,913,21.9,21.9,4.6,138,2465,131,2326,Other
North America,2014,2.31,298,-104.0,873.0,5764,253.5,740,986.0,8.0,4442,4999,-22.7,869,898.0,-109.4,833,934,21.8,21.8,5.2,74,2498,129,2485,Other
North America,2015,2.27,284,-79.4,761.0,5617,240.9,789,876.0,7.0,4440,4975,-32.2,885,931.0,-112.4,849,951,21.8,21.8,5.7,67,2471,125,2499,Other
North America,2016,2.24,274,-69.4,702.0,5521,255.7,766,720.0,3.0,4463,4988,-43.0,893,939.0,-124.7,853,962,21.8,21.8,6.8,67,2459,122,2406,Other
North America,2017,2.22,266,-104.4,689.0,5467,219.9,819,765.0,-6.0,4448,4950,-63.4,892,964.0,-151.5,850,980,21.5,21.5,7.8,-41,2465,120,2516,Other
North America,2018,2.21,264,-124.1,656.0,5590,143.4,934,743.0,-4.0,4614,5114,-76.8,991,1067.0,-155.7,868,1002,21.5,21.5,8.3,-148,2530,119,2703,Other
North America,2019,2.16,252,-106.9,563.0,5465,44.9,1019,694.0,-8.0,4544,5044,-104.8,1017,1150.0,-149.8,861,1008,21.2,21.2,9.0,-254,2531,117,2857,Other
North America,2020,2.1,234,-83.2,459.0,4899,-10.0,965,531.0,-10.0,4471,4912,-124.7,990,1132.0,-145.7,761,884,22.7,22.7,10.7,-310,2330,111,2686,Other
North America,2021,2.15,237,-100.4,520.0,5224,-3.8,987,571.0,-8.0,4549,5015,-169.5,998,1175.0,-134.8,815,927,22.1,22.1,11.9,-338,2434,110,2732,Other
North America,2022,2.13,235,-104.1,489.0,5298,-21.3,1041,584.0,-10.0,4659,5167,-177.1,1052,1231.0,-166.1,819,972,22.3,22.3,13.5,-396,2483,110,2878,Other
Norway,1990,1.36,163,1.0,1.0,28,-66.6,82,0.0,-16.0,98,122,-25.4,2,28.0,-4.7,8,14,47.5,47.5,0.1,-93,21,120,116,Other
Norway,1991,1.26,150,0.8,1.0,26,-80.7,94,0.0,-3.0,100,111,-25.2,2,27.0,-3.9,8,13,49.1,49.1,0.0,-105,21,119,126,Other
Norway,1992,1.37,161,0.9,1.0,29,-92.0,107,0.0,-9.0,100,118,-25.7,4,29.0,-5.9,8,15,49.9,49.9,0.0,-119,21,117,141,Other
Norway,1993,1.38,166,1.0,1.0,31,-99.0,114,0.0,-8.0,102,120,-24.7,4,29.0,-5.7,8,15,49.2,49.2,0.1,-124,23,121,149,Other
Norway,1994,1.47,166,1.2,1.0,33,-113.4,129,0.0,0.0,103,113,-26.5,4,31.0,-6.4,8,15,48.6,48.6,0.1,-140,22,113,164,Other
Norway,1995,1.43,157,1.3,2.0,32,-124.3,139,0.0,-7.0,105,123,-27.6,4,31.0,-5.1,8,14,47.7,47.7,0.0,-151,23,110,175,Other
Norway,1996,1.5,153,1.3,2.0,33,-140.6,157,0.0,9.0,104,105,-37.9,3,41.0,-5.6,9,15,46.6,46.6,0.1,-175,22,102,200,Other
Norway,1997,1.49,153,1.2,2.0,35,-141.8,157,0.0,4.0,105,112,-42.3,4,47.0,-5.5,9,16,47.1,47.1,0.1,-180,23,102,205,Other
Norway,1998,1.49,156,1.2,2.0,37,-135.0,150,0.0,4.0,110,117,-42.6,5,48.0,-5.8,9,16,47.7,47.7,0.1,-174,24,105,199,Other
Norway,1999,1.48,159,1.1,2.0,38,-134.2,149,0.0,-2.0,110,123,-45.5,5,51.0,-5.2,9,16,47.1,47.1,0.1,-175,26,107,202,Other
Norway,2000,1.31,135,0.9,2.0,33,-145.3,161,1.0,-19.0,111,143,-48.5,4,53.0,-5.5,8,16,47.2,47.2,0.0,-191,25,103,218,Other
Norway,2001,1.29,138,-0.2,1.0,35,-150.5,163,2.0,4.0,114,122,-50.5,5,58.0,-5.1,9,15,47.0,47.0,0.1,-201,27,107,227,Other
Norway,2002,1.37,135,-1.0,1.0,34,-143.4,158,2.0,-10.0,110,131,-64.4,5,69.0,-4.5,9,14,46.7,46.7,0.1,-207,25,98,234,Other
Norway,2003,1.36,144,-1.6,1.0,37,-136.5,154,3.0,8.0,105,107,-71.1,5,77.0,-5.3,9,16,43.7,43.7,0.2,-205,27,106,234,Other
Norway,2004,1.3,140,-1.5,1.0,37,-134.2,152,3.0,11.0,110,111,-76.3,5,81.0,-4.9,9,15,45.0,45.0,0.3,-207,29,108,236,Other
Norway,2005,1.21,130,-0.6,1.0,36,-120.9,141,1.0,-12.0,114,138,-82.5,5,87.0,-5.5,9,16,46.4,46.4,0.4,-201,29,107,231,Other
Norway,2006,1.26,134,-1.3,1.0,37,-109.9,131,2.0,1.0,111,122,-84.6,5,89.0,-6.4,9,18,45.0,45.0,0.6,-191,30,106,222,Other
Norway,2007,1.37,132,-2.3,1.0,38,-102.5,120,4.0,-10.0,115,137,-85.9,6,92.0,-6.9,9,18,45.1,45.1,0.7,-187,28,96,215,Other
Norway,2008,1.28,135,-2.3,1.0,39,-95.4,115,3.0,-14.0,117,142,-96.2,6,102.0,-5.9,9,16,45.7,45.7,0.7,-187,31,106,220,Other
Norway,2009,1.29,136,-1.7,1.0,39,-92.3,110,3.0,-9.0,113,132,-100.7,6,106.0,-5.1,9,16,45.7,45.7,0.7,-187,30,106,217,Other
Norway,2010,1.3,145,-0.6,1.0,42,-83.2,100,2.0,8.0,121,124,-103.7,6,110.0,-3.5,9,16,44.8,44.8,0.7,-177,32,111,210,Other
Norway,2011,1.45,139,-0.3,1.0,40,-76.4,94,1.0,-3.0,115,128,-100.3,6,106.0,-6.3,9,16,44.1,44.1,1.0,-170,28,96,200,Other
Norway,2012,1.35,134,-0.1,1.0,40,-70.5,88,1.0,-18.0,119,148,-113.4,6,119.0,-5.4,9,16,44.8,44.8,1.0,-175,30,99,206,Other
Norway,2013,1.31,135,-1.0,1.0,41,-65.6,83,2.0,-5.0,120,134,-107.2,6,113.0,-4.8,9,17,45.2,45.2,1.4,-164,31,103,196,Other
Norway,2014,1.44,133,-0.4,1.0,41,-68.0,84,2.0,-16.0,117,142,-106.7,6,113.0,-6.1,9,16,45.1,45.1,1.6,-167,28,92,196,Other
Norway,2015,1.64,134,0.0,1.0,42,-73.6,88,1.0,-15.0,120,145,-114.7,6,121.0,-6.9,9,17,45.3,45.3,1.7,-180,26,82,207,Other
Norway,2016,1.44,129,0.2,1.0,41,-75.1,90,1.0,-16.0,124,149,-114.6,6,121.0,-4.8,9,13,46.2,46.2,1.4,-180,28,89,209,Other
Norway,2017,1.37,126,1.1,1.0,41,-71.9,89,0.0,-15.0,125,149,-123.2,6,129.0,-6.6,9,17,45.7,45.7,1.9,-185,30,92,214,Other
Norway,2018,1.36,124,1.0,1.0,41,-65.0,84,0.0,-10.0,128,147,-120.1,6,126.0,-7.3,9,17,46.3,46.3,2.6,-175,30,91,206,Other
Norway,2019,1.39,120,1.1,1.0,39,-63.3,79,0.0,0.0,126,135,-113.6,6,119.0,-6.7,9,15,46.1,46.1,4.1,-166,28,86,195,Other
Norway,2020,1.35,115,1.1,1.0,38,-77.6,93,0.0,-20.0,127,155,-110.9,6,116.0,-5.2,8,14,47.2,47.2,6.5,-179,28,85,208,Other
Norway,2021,1.26,107,1.1,1.0,36,-81.8,95,0.0,-18.0,130,158,-113.3,5,119.0,-5.1,9,13,47.2,47.2,7.6,-185,29,85,213,Other
Norway,2022,1.3,102,1.1,1.0,36,-82.0,91,0.0,-13.0,123,147,-121.0,5,128.0,-1.1,8,10,46.6,46.6,10.2,-187,28,79,216,Other
OECD,1990,2.48,362,36.2,2334.0,11216,948.9,894,2308.0,15.0,6655,7701,165.7,1029,881.0,120.8,1793,1830,17.6,17.6,0.7,1253,4524,146,3441,Other
OECD,1991,2.46,359,42.9,2249.0,11257,937.7,914,2190.0,10.0,6885,7887,167.5,1065,903.0,92.3,1805,1858,18.0,18.0,0.7,1215,4575,146,3471,Other
OECD,1992,2.44,353,49.9,2181.0,11300,997.7,929,2126.0,2.0,6941,7962,168.7,1084,921.0,77.4,1843,1909,18.1,18.1,0.7,1265,4624,144,3497,Other
OECD,1993,2.43,351,56.3,2158.0,11393,1038.7,936,2017.0,2.0,7088,8145,171.3,1128,958.0,58.7,1859,1953,18.2,18.2,0.7,1295,4693,145,3491,Other
OECD,1994,2.42,346,69.0,2151.0,11582,1044.1,971,2060.0,0.0,7302,8374,177.3,1155,995.0,74.4,1910,1984,18.4,18.4,0.7,1329,4778,143,3604,Other
OECD,1995,2.41,342,65.9,2149.0,11734,1024.7,982,2067.0,3.0,7513,8626,195.4,1212,1010.0,74.7,1925,1991,18.5,18.5,0.7,1328,4877,142,3666,Other
OECD,1996,2.41,342,75.8,2214.0,12117,1053.2,1008,2091.0,6.0,7720,8871,210.0,1279,1063.0,85.3,1972,2046,18.4,18.4,0.7,1390,5022,142,3764,Other
OECD,1997,2.44,337,88.9,2227.0,12383,1110.0,1020,2115.0,6.0,7868,8994,220.0,1309,1067.0,60.0,2031,2107,18.7,18.7,0.7,1436,5072,138,3798,Other
OECD,1998,2.43,327,93.2,2212.0,12386,1130.9,1017,2103.0,8.0,8054,9216,227.5,1314,1073.0,64.2,2052,2132,19.2,19.2,0.7,1475,5090,135,3803,Other
OECD,1999,2.41,319,120.1,2189.0,12474,1110.0,990,2063.0,5.0,8264,9420,259.4,1351,1083.0,89.9,2079,2100,19.2,19.2,0.8,1518,5181,133,3784,Other
OECD,2000,2.41,314,156.0,2275.0,12776,1123.9,1009,2039.0,1.0,8602,9808,274.3,1404,1110.0,104.4,2065,2123,19.5,19.5,0.9,1586,5299,130,3827,Other
OECD,2001,2.42,311,184.8,2263.0,12800,1129.1,1005,2117.0,11.0,8649,9690,273.8,1387,1130.0,104.8,2081,2111,19.7,19.7,0.9,1609,5279,128,3879,Other
OECD,2002,2.39,304,197.9,2276.0,12729,1093.3,1009,2085.0,18.0,8823,9970,286.7,1426,1121.0,114.0,2041,2094,20.1,20.1,1.1,1600,5325,127,3868,Other
OECD,2003,2.4,303,222.7,2336.0,12953,1153.2,1003,2056.0,14.0,8967,10086,308.0,1438,1124.0,115.2,2068,2129,20.1,20.1,1.2,1697,5400,126,3848,Other
OECD,2004,2.38,296,248.8,2346.0,13081,1212.4,982,2102.0,15.0,9170,10334,323.0,1463,1121.0,115.2,2102,2167,20.2,20.2,1.4,1788,5501,125,3888,Other
OECD,2005,2.37,289,229.0,2363.0,13120,1257.1,931,2145.0,16.0,9367,10587,344.7,1471,1104.0,134.5,2099,2160,20.6,20.6,1.6,1858,5537,122,3863,Other
OECD,2006,2.35,278,261.7,2372.0,13051,1266.7,915,2174.0,15.0,9443,10665,368.8,1474,1121.0,123.2,2070,2152,20.8,20.8,1.8,1905,5550,118,3886,Other
OECD,2007,2.37,274,252.2,2426.0,13201,1261.7,899,2178.0,0.0,9674,10861,376.9,1530,1132.0,96.2,2048,2140,21.2,21.2,2.1,1868,5572,116,3870,Other
OECD,2008,2.34,266,230.3,2368.0,12868,1267.4,863,2177.0,7.0,9662,10893,377.0,1549,1166.0,65.9,1960,2117,21.6,21.6,2.5,1825,5494,113,3883,Other
OECD,2009,2.31,259,168.2,2186.0,12127,1151.6,864,2075.0,9.0,9294,10509,362.1,1505,1153.0,59.9,1867,1995,21.7,21.7,3.0,1651,5254,112,3813,Other
OECD,2010,2.33,262,151.7,2269.0,12640,1160.5,867,2103.0,11.0,9718,10988,394.9,1608,1181.0,56.7,1896,2019,21.7,21.7,3.4,1677,5429,113,3905,Other
OECD,2011,2.33,253,150.1,2251.0,12418,1138.9,868,2111.0,1.0,9673,10950,404.4,1604,1204.0,21.9,1833,1978,22.1,22.1,4.3,1629,5332,108,3883,Other
OECD,2012,2.32,247,131.8,2172.0,12285,1108.9,914,2053.0,-9.0,9654,10934,382.5,1637,1231.0,-5.6,1814,1976,22.2,22.2,5.0,1550,5290,106,3909,Other
OECD,2013,2.31,243,109.6,2165.0,12303,1034.3,967,2026.0,8.0,9689,10943,382.5,1651,1240.0,-13.1,1804,1966,22.0,22.0,5.9,1450,5326,105,3998,Other
OECD,2014,2.29,234,89.2,2128.0,12103,968.2,1052,2053.0,5.0,9656,10891,359.7,1624,1278.0,-35.8,1785,1970,22.1,22.1,6.7,1321,5277,102,4152,Other
OECD,2015,2.28,226,89.3,2002.0,12000,991.7,1098,1935.0,4.0,9702,10929,353.3,1651,1304.0,-50.1,1814,2023,22.0,22.0,7.6,1325,5269,99,4173,Other
